"","AREA","INT_SQFT","DIST_MAINROAD","N_BEDROOM","N_BATHROOM","N_ROOM","SALE_COND","PARK_FACIL","BUILDTYPE","UTILITY_AVAIL","STREET","MZZONE","QS_OVERALL","COMMIS","SALES_PRICE","total_yrs","avg_sqft","oth_chgs","bin_insq","bin_dist","bin_ttl_yrs","ARBT","INBT","TRBT","BRBT","Chrompet.2","Karapakkam.2","Adyar.3","Chrompet.3","Karapakkam.3","KK Nagar.3","Adyar.4","Anna Nagar.4","Chrompet.4","Karapakkam.4","KK Nagar.4","T Nagar.4","Velachery.4","Anna Nagar.5","KK Nagar.5","T Nagar.5","Velachery.5","KK Nagar.6","2.2","3.2","1.3","2.3","3.3","1.4","2.4","3.4","1.5","2.5","3.5","2.6","3.6"
"3593","Adyar",902,175,1,1,3,"AbNormal","No","Commercial","NoSeWa","Gravel","C",3.08,73895,10556375,1825,300.666666666667,3779186,"1","4","1","Adyar.Commercial","Commercial.1","Commercial.3","Commercial.1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"3596","Karapakkam",827,39,1,1,2,"AdjLand","Yes","Others","NoSeWa","Gravel","RL",3.54,166148,8307375,6205,413.5,3381101,"1","1","1","Karapakkam.Others","Others.1","Others.2","Others.1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"3597","Velachery",1553,158,2,1,4,"AbNormal","No","House","NoSewr ","Gravel","A",3.04,71774,6524930,19710,388.25,2009681,"3","4","3","Velachery.House","House.3","House.4","House.2",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"3604","Adyar",916,50,1,1,3,"AbNormal","Yes","Others","ELO","NoAccess","RM",3.58,37517,9379310,12410,305.333333333333,3414065,"1","1","2","Adyar.Others","Others.1","Others.3","Others.1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"3608","Karapakkam",736,120,1,1,2,"AbNormal","Yes","House","AllPub","NoAccess","RL",3.44,88267,6304750,10585,368,2698438,"1","3","2","Karapakkam.House","House.1","House.2","House.1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"3610","Anna Nagar",1802,77,2,1,5,"Partial","No","Others","NoSeWa","Paved","RL",3.785,80383,13397130,2190,360.4,4541629,"3","2","1","Anna Nagar.Others","Others.3","Others.5","Others.2",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3611","Adyar",888,44,1,1,3,"AbNormal","Yes","Commercial","ELO","NoAccess","C",4.05,69376,9910835,10585,296,3637273,"1","1","2","Adyar.Commercial","Commercial.1","Commercial.3","Commercial.1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"3614","Chrompet",700,51,1,1,2,"Family","Yes","Others","ELO","Paved","RM",3.35,115788,8270600,14600,350,2423289,"1","2","2","Chrompet.Others","Others.1","Others.2","Others.1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"3619","KK Nagar",2365,37,4,2,6,"Partial","No","Commercial","NoSeWa","Gravel","RM",3.66,297992,18624480,8760,394.166666666667,8679008,"4","1","2","KK Nagar.Commercial","Commercial.4","Commercial.6","Commercial.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"3630","Velachery",1720,110,2,1,4,"Partial","No","Others","NoSewr ","Paved","I",4.53,101044,8420300,18250,430,2601874,"3","3","3","Velachery.Others","Others.3","Others.4","Others.2",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"3632","T Nagar",1970,193,2,1,5,"AdjLand","Yes","Others","NoSewr ","Gravel","RL",4.315,208696,16053550,14600,394,5843488,"3","4","2","T Nagar.Others","Others.3","Others.5","Others.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3640","Chrompet",898,87,1,1,3,"Family","Yes","Others","ELO","Gravel","RM",3.52,103734,10373360,2190,299.333333333333,2997900,"1","2","1","Chrompet.Others","Others.1","Others.3","Others.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3645","Karapakkam",1356,100,2,2,4,"Normal Sale","Yes","House","AllPub","NoAccess","RH",3.58,152108,7243250,15695,339,2172977,"2","2","3","Karapakkam.House","House.2","House.4","House.2",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"3651","Chrompet",1009,128,1,1,3,"AdjLand","Yes","Commercial","AllPub","Paved","RL",3.24,146989,13362600,8760,336.333333333333,3875158,"2","3","2","Chrompet.Commercial","Commercial.2","Commercial.3","Commercial.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3652","Adyar",1065,81,1,1,3,"Family","No","House","ELO","Gravel","A",3.85,41142,6857075,1825,355,2447976,"2","2","1","Adyar.House","House.2","House.3","House.1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"3656","Karapakkam",730,175,1,1,2,"Normal Sale","Yes","House","NoSewr ","NoAccess","RH",2.99,44000,5500000,11680,365,2222000,"1","4","2","Karapakkam.House","House.1","House.2","House.1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3657","Velachery",1871,22,3,2,5,"Family","No","Others","AllPub","Paved","C",3.28,180952,8616750,18250,374.2,2972779,"3","1","3","Velachery.Others","Others.3","Others.5","Others.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3666","Chrompet",1230,81,2,1,4,"AbNormal","No","Commercial","AllPub","Paved","RL",3.18,98765,14109250,2555,307.5,3654296,"2","2","1","Chrompet.Commercial","Commercial.2","Commercial.4","Commercial.2",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"3670","Chrompet",786,119,1,1,2,"Normal Sale","No","Commercial","NoSewr ","Gravel","RL",2.58,43620,10905100,2190,393,2595417,"1","3","1","Chrompet.Commercial","Commercial.1","Commercial.2","Commercial.1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3673","Anna Nagar",1739,128,1,1,4,"Partial","No","Others","NoSeWa","Paved","RL",3.13,242059,12739970,5475,434.75,3452530,"3","3","1","Anna Nagar.Others","Others.3","Others.4","Others.1",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"3676","Chrompet",902,120,1,1,3,"AbNormal","No","Others","NoSewr ","Paved","RL",4.16,25913,8637740,1460,300.666666666667,2513585,"1","3","1","Chrompet.Others","Others.1","Others.3","Others.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"3678","Chrompet",1026,174,1,1,3,"Normal Sale","No","Commercial","AllPub","NoAccess","RM",4.58,61942,12388350,7665,342,2960815,"2","4","2","Chrompet.Commercial","Commercial.2","Commercial.3","Commercial.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"3682","Velachery",1542,147,2,1,4,"Normal Sale","Yes","House","NoSewr ","Paved","RM",3.26,225483,10737270,4015,385.5,3511086,"3","3","1","Velachery.House","House.3","House.4","House.2",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"3684","Adyar",1291,0,2,2,4,"Family","No","House","NoSeWa","NoAccess","C",3.49,27804,6951120,10220,322.75,2279964,"2","1","2","Adyar.House","House.2","House.4","House.2",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"3685","Karapakkam",950,7,1,1,3,"Normal Sale","Yes","Others","NoSeWa","Gravel","A",4.28,73164,5628000,16425,316.666666666667,2251200,"1","1","3","Karapakkam.Others","Others.1","Others.3","Others.1",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"3697","KK Nagar",1302,84,1,1,3,"Partial","No","Commercial","NoSewr ","Paved","RL",3.34,158014,11286720,9490,434,3814912,"2","2","2","KK Nagar.Commercial","Commercial.2","Commercial.3","Commercial.1",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"3701","T Nagar",1955,10,2,1,5,"Partial","Yes","House","AllPub","Gravel","RL",3.695,167836,13986310,15695,391,3692389,"3","1","3","T Nagar.House","House.3","House.5","House.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3702","Karapakkam",1653,160,2,2,4,"Partial","No","Commercial","NoSeWa","Paved","RL",4.6,171763,12268750,9125,413.25,3705163,"3","4","2","Karapakkam.Commercial","Commercial.3","Commercial.4","Commercial.2",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"3703","Velachery",1820,77,3,2,5,"Partial","Yes","House","NoSewr ","Paved","RM",3.87,221007,11050340,11680,364,3502956,"3","2","2","Velachery.House","House.3","House.5","House.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3708","Anna Nagar",1839,153,2,1,5,"AdjLand","Yes","House","NoSewr ","Gravel","RH",3.34,152938,13903480,5110,367.8,4407400,"3","4","1","Anna Nagar.House","House.3","House.5","House.2",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3715","Chrompet",1259,112,2,1,4,"AbNormal","No","House","ELO","Gravel","RL",3.25,143624,9574950,6205,314.75,2815031,"2","3","1","Chrompet.House","House.2","House.4","House.2",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"3717","T Nagar",1924,59,2,1,5,"Family","Yes","Others","NoSewr ","Paved","RH",3.915,260657,14480950,6935,384.8,4561496,"3","2","1","T Nagar.Others","Others.3","Others.5","Others.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3721","Adyar",630,174,1,1,2,"Partial","No","Commercial","ELO","Gravel","RL",4,9684,9683840,5840,315,3147246,"1","4","1","Adyar.Commercial","Commercial.1","Commercial.2","Commercial.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3722","Velachery",1671,182,2,1,4,"Normal Sale","No","House","AllPub","Gravel","RM",3.87,85412,10676510,6570,417.75,3832868,"3","4","1","Velachery.House","House.3","House.4","House.2",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"3727","Karapakkam",801,80,1,1,2,"AbNormal","No","House","AllPub","Gravel","C",3.46,95727,5038250,6205,400.5,1818813,"1","2","1","Karapakkam.House","House.1","House.2","House.1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"3728","Chrompet",1089,6,1,1,3,"Partial","Yes","Commercial","NoSewr ","Paved","RH",3.96,183392,13099400,1460,363,3838121,"2","1","1","Chrompet.Commercial","Commercial.2","Commercial.3","Commercial.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"3732","T Nagar",1975,8,2,1,5,"AbNormal","No","House","NoSeWa","Paved","RH",3.545,101146,12643190,4380,395,4652698,"3","1","1","T Nagar.House","House.3","House.5","House.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3735","Velachery",1890,66,3,2,5,"Family","Yes","Commercial","NoSewr ","Paved","I",3.97,206061,15850840,2555,378,4628445,"3","2","1","Velachery.Commercial","Commercial.3","Commercial.5","Commercial.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3736","Karapakkam",967,152,1,1,3,"AbNormal","No","House","ELO","Paved","A",3.53,62260,3891250,10585,322.333333333333,1358044,"1","4","2","Karapakkam.House","House.1","House.3","House.1",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"3737","Anna Nagar",1711,99,1,1,4,"Family","No","Others","NoSewr ","Gravel","RM",3.56,84642,14106990,4745,427.75,3385680,"3","2","1","Anna Nagar.Others","Others.3","Others.4","Others.1",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"3744","Chrompet",867,108,1,1,3,"AbNormal","Yes","House","AllPub","NoAccess","RL",4.34,141539,8325850,5475,289,2014853,"1","3","1","Chrompet.House","House.1","House.3","House.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3747","Karapakkam",1449,46,2,2,4,"Family","No","House","NoSewr ","NoAccess","C",3.02,54640,5464000,6570,362.25,1972504,"2","1","1","Karapakkam.House","House.2","House.4","House.2",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"3750","Chrompet",1178,4,1,1,3,"AbNormal","Yes","Others","NoSewr ","Paved","RL",4.05,154280,10285360,12410,392.666666666667,2746190,"2","1","2","Chrompet.Others","Others.2","Others.3","Others.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"3753","Adyar",1103,193,1,1,3,"Partial","Yes","Commercial","ELO","Gravel","I",3.18,65448,13089560,8760,367.666666666667,4424274,"2","4","2","Adyar.Commercial","Commercial.2","Commercial.3","Commercial.1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"3755","Adyar",1268,114,2,2,4,"Normal Sale","No","House","AllPub","Paved","RL",2.69,119430,9952510,5110,317,3612762,"2","3","1","Adyar.House","House.2","House.4","House.2",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"3758","Karapakkam",1236,159,1,1,3,"Partial","Yes","House","NoSeWa","Gravel","I",3.68,88992,7416000,5840,412,2958984,"2","4","1","Karapakkam.House","House.2","House.3","House.1",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3760","Chrompet",1071,60,1,1,3,"Family","Yes","Commercial","ELO","Gravel","RM",3.48,144022,14402200,5840,357,4421479,"2","2","1","Chrompet.Commercial","Commercial.2","Commercial.3","Commercial.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3766","KK Nagar",2237,4,4,2,6,"Normal Sale","No","House","AllPub","Gravel","RM",3.45,255845,12183080,8760,372.833333333333,4641752,"4","1","2","KK Nagar.House","House.4","House.6","House.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"3769","KK Nagar",2348,49,4,2,6,"Family","No","Others","AllPub","Gravel","RH",3.66,288508,12021160,10950,391.333333333333,4832509,"4","1","2","KK Nagar.Others","Others.4","Others.6","Others.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"3771","T Nagar",1849,39,2,1,5,"AdjLand","No","House","AllPub","Paved","RH",3.605,99304,12412950,10950,369.8,3003937,"3","1","2","T Nagar.House","House.3","House.5","House.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3774","Chrompet",802,150,1,1,3,"AbNormal","Yes","Others","ELO","NoAccess","RH",3.52,107685,7178990,12775,267.333333333333,1787571,"1","3","2","Chrompet.Others","Others.1","Others.3","Others.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3777","Karapakkam",1430,146,2,2,4,"Normal Sale","No","House","NoSeWa","Paved","RL",3.75,127751,7514750,13505,357.5,2765426,"2","3","2","Karapakkam.House","House.2","House.4","House.2",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"3785","Chrompet",1095,81,1,1,3,"AdjLand","Yes","Commercial","NoSewr ","Gravel","RH",3.2,222219,13888700,6570,365,3847167,"2","2","1","Chrompet.Commercial","Commercial.2","Commercial.3","Commercial.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"3786","T Nagar",1759,17,1,1,4,"Family","No","House","AllPub","Paved","RL",3.67,189812,11863220,13140,439.75,2859041,"3","1","2","T Nagar.House","House.3","House.4","House.1",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"3789","Anna Nagar",1695,98,1,1,4,"AbNormal","Yes","House","NoSewr ","NoAccess","RL",3.785,203899,11994050,12775,423.75,3658189,"3","2","2","Anna Nagar.House","House.3","House.4","House.1",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"3791","T Nagar",1547,117,1,1,4,"AdjLand","Yes","House","NoSewr ","Gravel","RM",4.225,67989,13597890,13505,386.75,3372276,"3","3","2","T Nagar.House","House.3","House.4","House.1",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"3793","Anna Nagar",1966,176,2,1,5,"Partial","No","House","ELO","NoAccess","RL",3.56,188039,11752460,12045,393.2,4101608,"3","4","2","Anna Nagar.House","House.3","House.5","House.2",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3796","Karapakkam",1208,36,1,1,3,"Family","Yes","Commercial","ELO","Gravel","RH",3.55,141635,10895000,8760,402.666666666667,4946330,"2","1","2","Karapakkam.Commercial","Commercial.2","Commercial.3","Commercial.1",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3800","Chrompet",1262,189,2,1,4,"AdjLand","No","Others","NoSewr ","Paved","RM",3.46,172374,10773390,9855,315.5,3081192,"2","4","2","Chrompet.Others","Others.2","Others.4","Others.2",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"3801","Chrompet",767,48,1,1,2,"AbNormal","Yes","Others","NoSewr ","Gravel","RH",4.51,116484,8320290,12410,383.5,2587614,"1","1","2","Chrompet.Others","Others.1","Others.2","Others.1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"3803","Chrompet",732,96,1,1,2,"AbNormal","Yes","House","ELO","Gravel","RH",3.09,103722,7978600,1460,366,2257944,"1","2","1","Chrompet.House","House.1","House.2","House.1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"3804","Karapakkam",1647,170,2,2,4,"AbNormal","Yes","Others","NoSewr ","Gravel","RM",3.04,144529,11117625,8030,411.75,4447051,"3","4","2","Karapakkam.Others","Others.3","Others.4","Others.2",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"3806","Adyar",807,68,1,1,3,"Family","Yes","Others","ELO","Paved","C",3.82,14162,7081160,8760,269,2499647,"1","2","2","Adyar.Others","Others.1","Others.3","Others.1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"3807","Karapakkam",631,46,1,1,2,"Normal Sale","Yes","Commercial","AllPub","Gravel","RH",2.86,198468,8269500,8030,315.5,3026637,"1","1","2","Karapakkam.Commercial","Commercial.1","Commercial.2","Commercial.1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"3811","Chrompet",1021,4,1,1,3,"AbNormal","Yes","House","AllPub","Gravel","RH",3.77,158454,9320800,5840,340.333333333333,2842848,"2","1","1","Chrompet.House","House.2","House.3","House.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"3812","Chrompet",1126,194,1,1,3,"AbNormal","Yes","House","ELO","Gravel","RH",3.62,139231,9282050,8395,375.333333333333,2394766,"2","4","2","Chrompet.House","House.2","House.3","House.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3819","Velachery",1943,68,3,2,5,"AdjLand","No","Others","ELO","Gravel","RH",2.41,140065,10774250,14600,388.6,3533956,"3","2","2","Velachery.Others","Others.3","Others.5","Others.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3820","KK Nagar",1499,85,2,1,4,"Partial","No","Commercial","NoSeWa","Paved","RM",3.89,146571,13324620,4015,374.75,5782884,"2","2","1","KK Nagar.Commercial","Commercial.2","Commercial.4","Commercial.2",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"3822","Anna Nagar",1505,174,1,1,4,"Partial","No","Commercial","AllPub","NoAccess","RM",3.74,327613,17242780,6935,376.25,5138347,"3","4","1","Anna Nagar.Commercial","Commercial.3","Commercial.4","Commercial.1",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"3825","Karapakkam",1391,115,2,2,4,"Partial","Yes","House","NoSewr ","Paved","C",3.19,112914,6642000,9490,347.75,2623590,"2","3","2","Karapakkam.House","House.2","House.4","House.2",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"3826","Anna Nagar",1797,24,1,1,4,"Partial","Yes","House","NoSewr ","Gravel","RL",3.775,195743,13049510,15695,449.25,3836558,"3","1","3","Anna Nagar.House","House.3","House.4","House.1",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"3832","Adyar",1215,125,2,2,4,"AbNormal","Yes","Commercial","NoSewr ","Gravel","RM",3.2,200319,16693265,4015,303.75,5608941,"2","3","1","Adyar.Commercial","Commercial.2","Commercial.4","Commercial.2",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"3833","T Nagar",1934,183,2,1,5,"AbNormal","No","House","NoSewr ","Gravel","RM",4.25,254787,14154820,9490,386.8,3439626,"3","4","2","T Nagar.House","House.3","House.5","House.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3839","Chrompet",832,176,1,1,3,"Normal Sale","No","Others","ELO","Gravel","RM",4.78,157290,9252340,3650,277.333333333333,2905233,"1","4","1","Chrompet.Others","Others.1","Others.3","Others.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"3842","T Nagar",1674,127,1,1,4,"Normal Sale","Yes","Others","ELO","Gravel","RH",3.72,225767,13280420,14600,418.5,3572435,"3","3","2","T Nagar.Others","Others.3","Others.4","Others.1",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"3847","T Nagar",1566,85,1,1,4,"AbNormal","No","Commercial","NoSeWa","NoAccess","RL",4.21,240619,17187060,10220,391.5,5499859,"3","2","2","T Nagar.Commercial","Commercial.3","Commercial.4","Commercial.1",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"3852","KK Nagar",1418,73,2,1,4,"Family","Yes","House","NoSewr ","Paved","RH",4.07,221969,8878740,6205,354.5,3658043,"2","2","1","KK Nagar.House","House.2","House.4","House.2",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"3855","Chrompet",812,51,1,1,3,"Partial","Yes","Commercial","ELO","Gravel","RM",2.88,86436,12347950,3285,270.666666666667,3753774,"1","2","1","Chrompet.Commercial","Commercial.1","Commercial.3","Commercial.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3866","KK Nagar",2386,169,4,2,6,"Partial","Yes","Others","NoSeWa","Paved","RL",3.3,142355,12941380,8395,397.666666666667,4451834,"4","4","2","KK Nagar.Others","Others.4","Others.6","Others.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"3868","Adyar",987,95,1,1,3,"AdjLand","Yes","House","ELO","Paved","RH",3.5,92007,9200725,5475,329,3404268,"1","2","1","Adyar.House","House.1","House.3","House.1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3883","Karapakkam",1386,97,2,2,4,"Family","No","Others","NoSeWa","Paved","RL",3.77,168370,8418500,1825,346.5,3350563,"2","2","1","Karapakkam.Others","Others.2","Others.4","Others.2",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"3888","Chrompet",770,132,1,1,2,"Partial","No","Commercial","NoSeWa","NoAccess","RL",3.37,62186,8883750,12045,385,2061032,"1","3","2","Chrompet.Commercial","Commercial.1","Commercial.2","Commercial.1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3889","Anna Nagar",1707,133,1,1,4,"AbNormal","No","Commercial","NoSewr ","NoAccess","RH",2.945,173636,17363590,15330,426.75,5643170,"3","3","3","Anna Nagar.Commercial","Commercial.3","Commercial.4","Commercial.1",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
